y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.03467948021665319;0.03467948021665319;20.0;19.520003273559592;0.0;0.0;0.0;0.0;10
0.0689673188771092;0.0689673188771092;20.0;19.52000654706751;0.0;0.0;0.0;0.0;20
0.10286618552182844;0.10286618552182844;20.0;19.520009820523807;0.0;0.0;0.0;0.0;30
0.13637880437277208;0.13637880437277208;20.0;19.52001309392848;0.0;0.0;0.0;0.0;40
0.16950788072947212;0.16950788072947212;20.0;19.52001636728153;0.0;0.0;0.0;0.0;50
0.20225610109865755;0.20225610109865755;20.0;19.520019640582955;0.0;0.0;0.0;0.0;60
0.23462613332299848;0.23462613332299848;20.0;19.52002291383276;0.0;0.0;0.0;0.0;70
0.2666206267089526;0.2666206267089526;20.0;19.520026187030947;0.0;0.0;0.0;0.0;80
0.2982422121537594;0.2982422121537594;20.0;19.5200294601775;0.0;0.0;0.0;0.0;90
0.3294935022715527;0.3294935022715527;20.0;19.520032733272433;0.0;0.0;0.0;0.0;100
0.3603770915186036;0.3603770915186036;20.0;19.520036006315745;0.0;0.0;0.0;0.0;110
0.39089555631771356;0.39089555631771356;20.0;19.520039279307436;0.0;0.0;0.0;0.0;120
0.4210514551817534;0.4210514551817534;20.0;19.5200425522475;0.0;0.0;0.0;0.0;130
0.4508473288363538;0.4508473288363538;20.0;19.52004582513594;0.0;0.0;0.0;0.0;140
0.48028570034177953;0.48028570034177953;20.0;19.520049097972763;0.0;0.0;0.0;0.0;150
0.5093690752139044;0.5093690752139044;20.0;19.52005237075796;0.0;0.0;0.0;0.0;160
0.5380999415444329;0.5380999415444329;20.0;19.520055643491528;0.0;0.0;0.0;0.0;170
0.566480770120258;0.566480770120258;20.0;19.52005891617348;0.0;0.0;0.0;0.0;180
0.5945140145420075;0.5945140145420075;20.0;19.520062188803802;0.0;0.0;0.0;0.0;190
0.6222021113417808;0.6222021113417808;20.0;19.520065461382504;0.0;0.0;0.0;0.0;200
0.6495474801000783;0.6495474801000783;20.0;19.52006873390958;0.0;0.0;0.0;0.0;210
0.6765525235619316;0.6765525235619316;20.0;19.520072006385035;0.0;0.0;0.0;0.0;220
0.703219627752233;0.703219627752233;20.0;19.520075278808868;0.0;0.0;0.0;0.0;230
0.729551162090282;0.729551162090282;20.0;19.520078551181076;0.0;0.0;0.0;0.0;240
0.7555494795035433;0.7555494795035433;20.0;19.52008182350166;0.0;0.0;0.0;0.0;250
0.7812169165406339;0.7812169165406339;20.0;19.52008509577062;0.0;0.0;0.0;0.0;260
0.8065557934835094;0.8065557934835094;20.0;19.520088367987956;0.0;0.0;0.0;0.0;270
0.831568414458902;0.831568414458902;20.0;19.52009164015367;0.0;0.0;0.0;0.0;280
0.8562570675490304;0.8562570675490304;20.0;19.52009491226776;0.0;0.0;0.0;0.0;290
0.8806240249014783;0.8806240249014783;20.0;19.520098184330227;0.0;0.0;0.0;0.0;300
0.9046715428383697;0.9046715428383697;20.0;19.520101456341063;0.0;0.0;0.0;0.0;310
0.928401861964782;0.928401861964782;20.0;19.520104728300286;0.0;0.0;0.0;0.0;320
0.9518172072764219;0.9518172072764219;20.0;19.52010800020788;0.0;0.0;0.0;0.0;330
0.9749197882665543;0.9749197882665543;20.0;19.520111272063847;0.0;0.0;0.0;0.0;340
0.9977117990322124;0.9977117990322124;20.0;19.520114543868193;0.0;0.0;0.0;0.0;350
1.0201954183796682;1.0201954183796682;20.0;19.520117815620917;0.0;0.0;0.0;0.0;360
1.042372809929183;1.042372809929183;20.0;19.520121087322014;0.0;0.0;0.0;0.0;370
1.064246122219048;1.064246122219048;20.0;19.52012435897149;0.0;0.0;0.0;0.0;380
1.085817488808904;1.085817488808904;20.0;19.52012763056934;0.0;0.0;0.0;0.0;390
1.1070890283823545;1.1070890283823545;20.0;19.520130902115568;0.0;0.0;0.0;0.0;400
1.128062844848882;1.128062844848882;20.0;19.520134173610167;0.0;0.0;0.0;0.0;410
1.1487410274450567;1.1487410274450567;20.0;19.520137445053145;0.0;0.0;0.0;0.0;420
1.1691256508350591;1.1691256508350591;20.0;19.520140716444498;0.0;0.0;0.0;0.0;430
1.189218775210516;1.189218775210516;20.0;19.520143987784223;0.0;0.0;0.0;0.0;440
1.2090224463896408;1.2090224463896408;20.0;19.52014725907233;0.0;0.0;0.0;0.0;450
1.2285386959157123;1.2285386959157123;20.0;19.52015053030881;0.0;0.0;0.0;0.0;460
1.2477695411548568;1.2477695411548568;20.0;19.520153801493663;0.0;0.0;0.0;0.0;470
1.2667169853931854;1.2667169853931854;20.0;19.5201570726269;0.0;0.0;0.0;0.0;480
1.285383017933246;1.285383017933246;20.0;19.520160343708508;0.0;0.0;0.0;0.0;490
1.3037696141898256;1.3037696141898256;20.0;19.52016361473849;0.0;0.0;0.0;0.0;500
1.3218787357850892;1.3218787357850892;20.0;19.52016688571685;0.0;0.0;0.0;0.0;510
