y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.016235874242200875;0.016235874242200875;20.0;19.52000314280546;0.0;0.0;0.0;0.0;10
0.032420928024199575;0.032420928024199575;20.0;19.52000628556792;0.0;0.0;0.0;0.0;20
0.04855581559360724;0.04855581559360724;20.0;19.520009428287416;0.0;0.0;0.0;0.0;30
0.06464119607414703;0.06464119607414703;20.0;19.520012570963956;0.0;0.0;0.0;0.0;40
0.0806777226372285;0.0806777226372285;20.0;19.52001571359754;0.0;0.0;0.0;0.0;50
0.09666604254262229;0.09666604254262229;20.0;19.52001885618816;0.0;0.0;0.0;0.0;60
0.11260679717886017;0.11260679717886017;20.0;19.520021998735825;0.0;0.0;0.0;0.0;70
0.12850062210335164;0.12850062210335164;20.0;19.52002514124052;0.0;0.0;0.0;0.0;80
0.14434814708223728;0.14434814708223728;20.0;19.520028283702263;0.0;0.0;0.0;0.0;90
0.16014999612996556;0.16014999612996556;20.0;19.52003142612104;0.0;0.0;0.0;0.0;100
0.17590678754859573;0.17590678754859573;20.0;19.520034568496865;0.0;0.0;0.0;0.0;110
0.19161913396683625;0.19161913396683625;20.0;19.520037710829715;0.0;0.0;0.0;0.0;120
0.20728764237881547;0.20728764237881547;20.0;19.520040853119614;0.0;0.0;0.0;0.0;130
0.22291291418258766;0.22291291418258766;20.0;19.520043995366535;0.0;0.0;0.0;0.0;140
0.2384955452183877;0.2384955452183877;20.0;19.520047137570508;0.0;0.0;0.0;0.0;150
0.2540361258065912;0.2540361258065912;20.0;19.520050279731507;0.0;0.0;0.0;0.0;160
0.2695352407854544;0.2695352407854544;20.0;19.520053421849546;0.0;0.0;0.0;0.0;170
0.2849934695485752;0.2849934695485752;20.0;19.52005656392462;0.0;0.0;0.0;0.0;180
0.30041138608210466;0.30041138608210466;20.0;19.520059705956722;0.0;0.0;0.0;0.0;190
0.3157895590017011;0.3157895590017011;20.0;19.52006284794587;0.0;0.0;0.0;0.0;200
0.3311285515892351;0.3311285515892351;20.0;19.520065989892043;0.0;0.0;0.0;0.0;210
0.3464289218292411;0.3464289218292411;20.0;19.520069131795243;0.0;0.0;0.0;0.0;220
0.3616912224451239;0.3616912224451239;20.0;19.52007227365549;0.0;0.0;0.0;0.0;230
0.3769160009351145;0.3769160009351145;20.0;19.520075415472764;0.0;0.0;0.0;0.0;240
0.39210379960798264;0.39210379960798264;20.0;19.520078557247057;0.0;0.0;0.0;0.0;250
0.4072551556185104;0.4072551556185104;20.0;19.520081698978395;0.0;0.0;0.0;0.0;260
0.4223706010027051;0.4223706010027051;20.0;19.52008484066677;0.0;0.0;0.0;0.0;270
0.4374506627127883;0.4374506627127883;20.0;19.520087982312162;0.0;0.0;0.0;0.0;280
0.452495862651961;0.452495862651961;20.0;19.520091123914582;0.0;0.0;0.0;0.0;290
0.46750671770889496;0.46750671770889496;20.0;19.52009426547403;0.0;0.0;0.0;0.0;300
