y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
43.23264859200748;39.813917210159616;69.94664974916202;62.080370164507656;39.21645260239342;27.471443117980584;0.5848970413208008;0.10000000149011612;0.0;1.0;1236.1999999999919
40.23511019748196;40.21571751880663;69.94657238554817;62.080575888869305;39.29017486490426;27.55164210765895;0.13526669144630432;0.13235759735107422;0.0;1.0;1236.5499999999918
43.15153910227241;39.93133158631406;69.94649502387955;62.080781526925875;39.333912576203886;27.570015661244042;0.5727307796478271;0.10000000149011612;0.0;1.0;1236.8999999999917
40.32957690532419;40.330765890302246;69.94641766415538;62.08098723141791;39.40477890442071;27.64866300828851;0.14943675696849823;0.14961472153663635;0.0;1.0;1237.2499999999916
43.239162354014354;39.80829753515337;69.94634030637644;62.0811928543917;39.449765191605024;27.66984727204465;0.5858743190765381;0.10000000149011612;0.0;1.0;1237.5999999999915
40.29819896933458;40.2097109841672;69.94626295054178;62.08139854606293;39.52276970640537;27.750411650814215;0.14472980797290802;0.1314563751220703;0.0;1.0;1237.9499999999914
42.830008456461144;40.271882694905116;69.94618559665241;62.08160415155868;39.5665876930193;27.76965888387258;0.524501383304596;0.1407821625471115;0.0;1.0;1238.2999999999913
40.632642252280846;40.66458911265141;69.9461082447076;62.08180981036617;39.63130424343228;27.841895990369494;0.1948961317539215;0.19968834519386292;0.0;1.0;1238.6499999999912
43.416734222987486;39.54549088860779;69.94603089470752;62.08201540567029;39.67996487281016;27.871384800308192;0.6125099062919617;0.10000000149011612;0.0;1.0;1238.9999999999911
40.238356478279;39.95115635431853;69.94595354665171;62.08222107205404;39.75788173512029;27.955829314284244;0.13575363159179688;0.10000000149011612;0.0;1.0;1239.349999999991
42.672779744043055;40.34842990860602;69.94587620054085;62.082426643558165;39.80040763100061;27.972822992230647;0.5009168386459351;0.15226459503173828;0.0;1.0;1239.699999999991
40.80865857971031;40.73918871211191;69.94579885637461;62.082632263598384;39.860209818861165;28.041982702395444;0.22129878401756287;0.2108783721923828;0.0;1.0;1240.0499999999909
42.72061595746737;40.27202238717848;69.94572151415491;62.0828378284109;39.90949819916278;28.074679874475976;0.5080922842025757;0.14080333709716797;0.0;1.0;1240.3999999999908
40.804951170584616;40.66391338168461;69.94564417387772;62.08304343371651;39.97612494152537;28.144919861276946;0.2207425981760025;0.19958704710006714;0.0;1.0;1240.7499999999907
42.36056834156432;40.722589925334205;69.94556683554663;62.08324898114461;40.02474835240116;28.176518978382546;0.4540853202342987;0.20838871598243713;0.0;1.0;1241.0999999999906
41.08852373668708;41.10599579159896;69.94548949915838;62.083454557490086;40.084624142786765;28.23938177357985;0.2632785737514496;0.26589927077293396;0.0;1.0;1241.4499999999905
