y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
1.9071666917420333;0.8566788897245826;20.0;19.524593186349893;0.0;0.0;0.0;0.0;12600
1.9255732994210173;0.8729071163765415;20.0;19.52459599775664;0.0;0.0;0.0;0.0;12610
1.9439097433753936;0.8891218414036928;20.0;19.524598809115354;0.0;0.0;0.0;0.0;12620
1.9621507048548943;0.9053219922682267;20.0;19.52460162042603;0.0;0.0;0.0;0.0;12630
1.9802788842816776;0.921506506640419;20.0;19.524604431688672;0.0;0.0;0.0;0.0;12640
1.9982844751594633;0.9376743323276814;20.0;19.524607242903286;0.0;0.0;0.0;0.0;12650
2.016164638030869;0.9538244271987389;20.0;19.524610054069864;0.0;0.0;0.0;0.0;12660
2.0339229744948852;0.9699557591351021;20.0;19.524612865188413;0.0;0.0;0.0;0.0;12670
2.0515690016957357;0.9860673059294207;20.0;19.524615676258932;0.0;0.0;0.0;0.0;12680
2.069117627025717;1.0021580552378195;20.0;19.524618487281423;0.0;0.0;0.0;0.0;12690
2.086588623447676;1.0182270045060793;20.0;19.524621298255884;0.0;0.0;0.0;0.0;12700
2.1040061054453068;1.0342731609015194;20.0;19.52462410918232;0.0;0.0;0.0;0.0;12710
2.1213980057369795;1.0502955412453732;20.0;19.524626920060722;0.0;0.0;0.0;0.0;12720
2.138795552870786;1.066293171945642;20.0;19.524629730891103;0.0;0.0;0.0;0.0;12730
2.156232749816079;1.0822650889303862;20.0;19.524632541673462;0.0;0.0;0.0;0.0;12740
2.1737458536647445;1.098210337581491;20.0;19.524635352407785;0.0;0.0;0.0;0.0;12750
2.191372856554594;1.1141279726688658;20.0;19.52463816309409;0.0;0.0;0.0;0.0;12760
2.209152967925548;1.1300170582851132;20.0;19.524640973732367;0.0;0.0;0.0;0.0;12770
2.227126099362998;1.1458766677806371;20.0;19.52464378432262;0.0;0.0;0.0;0.0;12780
2.2453323644590606;1.1617058836991827;20.0;19.52464659486486;0.0;0.0;0.0;0.0;12790
2.26381153855449;1.1775037977138274;20.0;19.524649405359064;0.0;0.0;0.0;0.0;12800
2.2826025531516803;1.1932695105634124;20.0;19.524652215805258;0.0;0.0;0.0;0.0;12810
2.301742992085965;1.2090021319894049;20.0;19.524655026203426;0.0;0.0;0.0;0.0;12820
