y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.09986316825658227;0.09986316825658227;40.0;20.0;0.0;0.0;0.0;0.0;10
0.19951326054945176;0.19951326054945176;40.0;20.0;0.0;0.0;0.0;0.0;20
0.29895104230317304;0.29895104230317304;40.0;20.0;0.0;0.0;0.0;0.0;30
0.39817731790288824;0.39817731790288824;40.0;20.0;0.0;0.0;0.0;0.0;40
0.49719288829770414;0.49719288829770414;40.0;20.0;0.0;0.0;0.0;0.0;50
0.5959985510136968;0.5959985510136968;40.0;20.0;0.0;0.0;0.0;0.0;60
0.6945951001668809;0.6945951001668809;40.0;20.0;0.0;0.0;0.0;0.0;70
0.7929833264760834;0.7929833264760834;40.0;20.0;0.0;0.0;0.0;0.0;80
0.891164017275844;0.891164017275844;40.0;20.0;0.0;0.0;0.0;0.0;90
0.9891379565292255;0.9891379565292255;40.0;20.0;0.0;0.0;0.0;0.0;100
1.0869059248405666;1.0869059248405666;40.0;20.0;0.0;0.0;0.0;0.0;110
1.1844686994682065;1.1844686994682065;40.0;20.0;0.0;0.0;0.0;0.0;120
1.281827054337153;1.281827054337153;40.0;20.0;0.0;0.0;0.0;0.0;130
1.3789817600517087;1.3789817600517087;40.0;20.0;0.0;0.0;0.0;0.0;140
1.4759335839081158;1.4759335839081158;40.0;20.0;0.0;0.0;0.0;0.0;150
1.5726832899069538;1.5726832899069538;40.0;20.0;0.0;0.0;0.0;0.0;160
1.6692316387657264;1.6692316387657264;40.0;20.0;0.0;0.0;0.0;0.0;170
1.7655793879312731;1.7655793879312731;40.0;20.0;0.0;0.0;0.0;0.0;180
1.861727291592169;1.861727291592169;40.0;20.0;0.0;0.0;0.0;0.0;190
1.957676100691063;1.957676100691063;40.0;20.0;0.0;0.0;0.0;0.0;200
2.05342656293699;2.05342656293699;40.0;20.0;0.0;0.0;0.0;0.0;210
2.14897942281762;2.14897942281762;40.0;20.0;0.0;0.0;0.0;0.0;220
2.2443354216114715;2.2443354216114715;40.0;20.0;0.0;0.0;0.0;0.0;230
2.339495297400081;2.339495297400081;40.0;20.0;0.0;0.0;0.0;0.0;240
2.4344597850801137;2.4344597850801137;40.0;20.0;0.0;0.0;0.0;0.0;250
2.529229616375482;2.529229616375482;40.0;20.0;0.0;0.0;0.0;0.0;260
2.623805519849297;2.623805519849297;40.0;20.0;0.0;0.0;0.0;0.0;270
2.7181882209158585;2.7181882209158585;40.0;20.0;0.0;0.0;0.0;0.0;280
2.8123784418527418;2.8123784418527418;40.0;20.0;0.0;0.0;0.0;0.0;290
2.9063769018125436;2.9063769018125436;40.0;20.0;0.0;0.0;0.0;0.0;300
