y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.06573037513865;1.06573037513865;63.10021571426281;42.200125888919445;0.0;0.0;0.0;0.0;10
2.112579853094922;2.112579853094922;63.100431413574555;42.20025176913798;0.0;0.0;0.0;0.0;20
3.1408828437420127;3.1408828437420127;63.10064709793599;42.20037764065617;0.0;0.0;0.0;0.0;30
4.150968069398258;4.150968069398258;63.10086276734826;42.20050350347464;0.0;0.0;0.0;0.0;40
5.1431584393173395;5.1431584393173395;63.10107842181238;42.20062935759399;0.0;0.0;0.0;0.0;50
6.117771152454565;6.117771152454565;63.10129406132939;42.20075520301479;0.0;0.0;0.0;0.0;60
7.075117798416071;7.075117798416071;63.10150968590035;42.20088103973769;0.0;0.0;0.0;0.0;70
8.015504456623333;8.015504456623333;63.1017252955263;42.20100686776326;0.0;0.0;0.0;0.0;80
8.939231793725122;8.939231793725122;63.10194089020826;42.20113268709213;0.0;0.0;0.0;0.0;90
9.846595159287078;9.846595159287078;63.10215646994729;42.201258497724915;0.0;0.0;0.0;0.0;100
10.737884679789603;10.737884679789603;63.102372034744434;42.201384299662195;0.0;0.0;0.0;0.0;110
11.613385350963508;11.613385350963508;63.10258758460076;42.201510092904584;0.0;0.0;0.0;0.0;120
12.473377128494333;12.473377128494333;63.10280311951726;42.20163587745271;0.0;0.0;0.0;0.0;130
13.318135017122371;13.318135017122371;63.103018639495;42.201761653307145;0.0;0.0;0.0;0.0;140
14.14792915816817;14.14792915816817;63.103234144535016;42.20188742046851;0.0;0.0;0.0;0.0;150
14.963024915509838;14.963024915509838;63.10344963463837;42.202013178937385;0.0;0.0;0.0;0.0;160
15.76368296004102;15.76368296004102;63.103665109806116;42.20213892871436;0.0;0.0;0.0;0.0;170
16.550159352635994;16.550159352635994;63.10388057003925;42.20226466980012;0.0;0.0;0.0;0.0;180
17.322705625646833;17.322705625646833;63.10409601533883;42.20239040219523;0.0;0.0;0.0;0.0;190
18.08156886296129;18.08156886296129;63.10431144570591;42.20251612590028;0.0;0.0;0.0;0.0;200
18.826991778644807;18.826991778644807;63.104526861141544;42.2026418409159;0.0;0.0;0.0;0.0;210
19.559212794192124;19.559212794192124;63.10474226164676;42.20276754724268;0.0;0.0;0.0;0.0;220
20.278466114413234;20.278466114413234;63.10495764722261;42.20289324488121;0.0;0.0;0.0;0.0;230
20.98498180197792;20.98498180197792;63.105173017870115;42.20301893383214;0.0;0.0;0.0;0.0;240
21.678985850642253;21.678985850642253;63.105388373590344;42.20314461409601;0.0;0.0;0.0;0.0;250
