y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0663637763964773;1.0663637763964773;66.7002983282358;42.40010949821867;0.0;0.0;0.0;0.0;10
2.1136784661310535;2.1136784661310535;66.70059663579451;42.40021898889694;0.0;0.0;0.0;0.0;20
3.1422806061338022;3.1422806061338022;66.70089492267738;42.40032847203538;0.0;0.0;0.0;0.0;30
4.152501009243649;4.152501009243649;66.70119318888581;42.40043794763443;0.0;0.0;0.0;0.0;40
5.144664638719065;5.144664638719065;66.70149143442127;42.40054741569465;0.0;0.0;0.0;0.0;50
6.119090711650651;6.119090711650651;66.70178965928528;42.40065687621652;0.0;0.0;0.0;0.0;60
7.0760928005457995;7.0760928005457995;66.70208786347918;42.40076632920066;0.0;0.0;0.0;0.0;70
8.015978933116957;8.015978933116957;66.70238604700441;42.40087577464749;0.0;0.0;0.0;0.0;80
8.939051690306545;8.939051690306545;66.70268420986245;42.400985212557565;0.0;0.0;0.0;0.0;90
9.845608302578308;9.845608302578308;66.70298235205475;42.40109464293144;0.0;0.0;0.0;0.0;100
10.735940744507067;10.735940744507067;66.70328047358272;42.40120406576961;0.0;0.0;0.0;0.0;110
11.610335827695343;11.610335827695343;66.70357857444783;42.40131348107258;0.0;0.0;0.0;0.0;120
12.469075292047837;12.469075292047837;66.70387665465151;42.4014228888409;0.0;0.0;0.0;0.0;130
13.312435895432426;13.312435895432426;66.70417471419519;42.40153228907508;0.0;0.0;0.0;0.0;140
14.140689501756386;14.140689501756386;66.70447275308034;42.40164168177565;0.0;0.0;0.0;0.0;150
14.954103167484112;14.954103167484112;66.70477077130836;42.40175106694313;0.0;0.0;0.0;0.0;160
15.752939226627063;15.752939226627063;66.70506876888076;42.401860444578034;0.0;0.0;0.0;0.0;170
16.53745537423063;16.53745537423063;66.70536674579893;42.40196981468089;0.0;0.0;0.0;0.0;180
17.307904748384065;17.307904748384065;66.70566470206437;42.40207917725222;0.0;0.0;0.0;0.0;190
18.06453601078207;18.06453601078207;66.70596263767834;42.402188532292534;0.0;0.0;0.0;0.0;200
18.807593425861604;18.807593425861604;66.70626055264248;42.40229787980237;0.0;0.0;0.0;0.0;210
19.53731693853944;19.53731693853944;66.7065584469582;42.40240721978226;0.0;0.0;0.0;0.0;220
20.253942250575687;20.253942250575687;66.70685632062693;42.40251655223272;0.0;0.0;0.0;0.0;230
20.957700895587127;20.957700895587127;66.7071541736501;42.40262587715425;0.0;0.0;0.0;0.0;240
21.648820312734653;21.648820312734653;66.70745200602913;42.40273519454739;0.0;0.0;0.0;0.0;250
22.32752391910805;22.32752391910805;66.70774981776549;42.40284450441266;0.0;0.0;0.0;0.0;260
22.994031180830483;22.994031180830483;66.7080476088606;42.40295380675058;0.0;0.0;0.0;0.0;270
23.648557682906368;23.648557682906368;66.70834537931593;42.40306310156168;0.0;0.0;0.0;0.0;280
24.291315197835726;24.291315197835726;66.70864312913287;42.40317238884648;0.0;0.0;0.0;0.0;290
24.922511753013033;24.922511753013033;66.7089408583129;42.403281668605466;0.0;0.0;0.0;0.0;300
25.542351696936436;25.542351696936436;66.70923856685745;42.40339094083923;0.0;0.0;0.0;0.0;310
26.151035764245623;26.151035764245623;66.70953625476804;42.403500205548234;0.0;0.0;0.0;0.0;320
26.74876113961034;26.74876113961034;66.70983392204596;42.403609462733044;0.0;0.0;0.0;0.0;330
27.335721520489425;27.335721520489425;66.7101315686927;42.403718712394124;0.0;0.0;0.0;0.0;340
27.91210717877996;27.91210717877996;66.71042919470976;42.40382795453205;0.0;0.0;0.0;0.0;350
28.47810502137698;28.47810502137698;66.71072680009853;42.40393718914732;0.0;0.0;0.0;0.0;360
29.033898649662415;29.033898649662415;66.71102438486045;42.404046416240476;0.0;0.0;0.0;0.0;370
29.579668417942344;29.579668417942344;66.71132194899697;42.404155635812;0.0;0.0;0.0;0.0;380
30.115591490851223;30.115591490851223;66.71161949250956;42.40426484786243;0.0;0.0;0.0;0.0;390
30.64184189974112;30.64184189974112;66.71191701539962;42.4043740523923;0.0;0.0;0.0;0.0;400
31.15859059807432;31.15859059807432;66.7122145176686;42.40448324940213;0.0;0.0;0.0;0.0;410
31.66600551583651;31.66600551583651;66.71251199931795;42.40459243889243;0.0;0.0;0.0;0.0;420
32.16425161298806;32.16425161298806;66.7128094603491;42.40470162086374;0.0;0.0;0.0;0.0;430
32.65349093197038;32.65349093197038;66.71310690076349;42.40481079531654;0.0;0.0;0.0;0.0;440
33.13388264928392;33.13388264928392;66.71340432056256;42.40491996225138;0.0;0.0;0.0;0.0;450
33.60558312615448;33.60558312615448;66.71370171974775;42.40502912166879;0.0;0.0;0.0;0.0;460
34.06874595830394;34.06874595830394;66.7139990983205;42.405138273569285;0.0;0.0;0.0;0.0;470
34.52352202484075;34.52352202484075;66.71429645628224;42.40524741795337;0.0;0.0;0.0;0.0;480
34.97005953628632;34.97005953628632;66.71459379363442;42.40535655482159;0.0;0.0;0.0;0.0;490
35.40850408175267;35.40850408175267;66.71489111037846;42.405465684174445;0.0;0.0;0.0;0.0;500
35.838998675285296;35.838998675285296;66.71518840651603;42.40557480601248;0.0;0.0;0.0;0.0;510
36.26168380138703;36.26168380138703;66.71548568204817;42.4056839203362;0.0;0.0;0.0;0.0;520
36.676697459738975;36.676697459738975;66.71578293697651;42.405793027146125;0.0;0.0;0.0;0.0;530
37.0841752091268;37.0841752091268;66.71608017130248;42.405902126442776;0.0;0.0;0.0;0.0;540
37.48425021059407;37.48425021059407;66.7163773850275;42.40601121822667;0.0;0.0;0.0;0.0;550
37.877053269831286;37.877053269831286;66.71667457815303;42.40612030249835;0.0;0.0;0.0;0.0;560
38.262712878815805;38.262712878815805;66.71697175068051;42.40622937925832;0.0;0.0;0.0;0.0;570
38.641355256715364;38.641355256715364;66.7172689026114;42.40633844850709;0.0;0.0;0.0;0.0;580
39.01310439006871;39.01310439006871;66.71756603394707;42.40644751024521;0.0;0.0;0.0;0.0;590
39.378082072255935;39.378082072255935;66.71786314468905;42.406556564473156;0.0;0.0;0.0;0.0;600
39.73640794227092;39.73640794227092;66.71816023483869;42.406665611191514;0.0;0.0;0.0;0.0;610
40.08819952280825;40.08819952280825;66.71845730439748;42.40677465040074;0.0;0.0;0.0;0.0;620
40.43357225767716;40.43357225767716;66.71875435336685;42.406883682101395;0.0;0.0;0.0;0.0;630
40.77263954855344;40.77263954855344;66.71905138174819;42.40699270629398;0.0;0.0;0.0;0.0;640
41.10551279108237;41.10551279108237;66.719348389543;42.40710172297901;0.0;0.0;0.0;0.0;650
41.43230141034284;41.43230141034284;66.71964537675267;42.40721073215702;0.0;0.0;0.0;0.0;660
41.753112895684836;41.753112895684836;66.71994234337866;42.40731973382852;0.0;0.0;0.0;0.0;670
42.06805283495093;42.06805283495093;66.72023928942241;42.40742872799406;0.0;0.0;0.0;0.0;680
42.377224948092675;42.377224948092675;66.72053621488537;42.407537714654126;0.0;0.0;0.0;0.0;690
42.680731120192945;42.680731120192945;66.72083311976895;42.40764669380924;0.0;0.0;0.0;0.0;700
42.978671433904125;42.978671433904125;66.72113000407462;42.40775566545995;0.0;0.0;0.0;0.0;710
43.271144201313554;43.271144201313554;66.7214268678037;42.40786462960675;0.0;0.0;0.0;0.0;720
