y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.10207396446717172;0.10207396446717172;40.0;20.0;0.0;0.0;0.0;0.0;10
0.20346973346427843;0.20346973346427843;40.0;20.0;0.0;0.0;0.0;0.0;20
0.3041917649318691;0.3041917649318691;40.0;20.0;0.0;0.0;0.0;0.0;30
0.40424461566486225;0.40424461566486225;40.0;20.0;0.0;0.0;0.0;0.0;40
0.5036328111105033;0.5036328111105033;40.0;20.0;0.0;0.0;0.0;0.0;50
0.6023608455830908;0.6023608455830908;40.0;20.0;0.0;0.0;0.0;0.0;60
0.7004331824772445;0.7004331824772445;40.0;20.0;0.0;0.0;0.0;0.0;70
0.7978542544796674;0.7978542544796674;40.0;20.0;0.0;0.0;0.0;0.0;80
0.894628463779526;0.894628463779526;40.0;20.0;0.0;0.0;0.0;0.0;90
0.9907601822773577;0.9907601822773577;40.0;20.0;0.0;0.0;0.0;0.0;100
1.0862537517925273;1.0862537517925273;40.0;20.0;0.0;0.0;0.0;0.0;110
1.181113484269283;1.181113484269283;40.0;20.0;0.0;0.0;0.0;0.0;120
1.2753436619814036;1.2753436619814036;40.0;20.0;0.0;0.0;0.0;0.0;130
1.3689485377354227;1.3689485377354227;40.0;20.0;0.0;0.0;0.0;0.0;140
1.461932335072551;1.461932335072551;40.0;20.0;0.0;0.0;0.0;0.0;150
1.5542992484690097;1.5542992484690097;40.0;20.0;0.0;0.0;0.0;0.0;160
1.6460534435352172;1.6460534435352172;40.0;20.0;0.0;0.0;0.0;0.0;170
1.7371990572134979;1.7371990572134979;40.0;20.0;0.0;0.0;0.0;0.0;180
1.8277401979744514;1.8277401979744514;40.0;20.0;0.0;0.0;0.0;0.0;190
1.9176809460119801;1.9176809460119801;40.0;20.0;0.0;0.0;0.0;0.0;200
2.0070253534369833;2.0070253534369833;40.0;20.0;0.0;0.0;0.0;0.0;210
2.0957774444697277;2.0957774444697277;40.0;20.0;0.0;0.0;0.0;0.0;220
2.1839412156308886;2.1839412156308886;40.0;20.0;0.0;0.0;0.0;0.0;230
2.2715206359312883;2.2715206359312883;40.0;20.0;0.0;0.0;0.0;0.0;240
2.3585196470603482;2.3585196470603482;40.0;20.0;0.0;0.0;0.0;0.0;250
2.4449421635732453;2.4449421635732453;40.0;20.0;0.0;0.0;0.0;0.0;260
2.5307920730767317;2.5307920730767317;40.0;20.0;0.0;0.0;0.0;0.0;270
2.6160732364137345;2.6160732364137345;40.0;20.0;0.0;0.0;0.0;0.0;280
2.7007894878467824;2.7007894878467824;40.0;20.0;0.0;0.0;0.0;0.0;290
2.7849446352399827;2.7849446352399827;40.0;20.0;0.0;0.0;0.0;0.0;300
2.8685424602398655;2.8685424602398655;40.0;20.0;0.0;0.0;0.0;0.0;310
2.9515867184549793;2.9515867184549793;40.0;20.0;0.0;0.0;0.0;0.0;320
3.034081139634264;3.034081139634264;40.0;20.0;0.0;0.0;0.0;0.0;330
3.1160294278441554;3.1160294278441554;40.0;20.0;0.0;0.0;0.0;0.0;340
3.1974352616445354;3.1974352616445354;40.0;20.0;0.0;0.0;0.0;0.0;350
3.2783022942634332;3.2783022942634332;40.0;20.0;0.0;0.0;0.0;0.0;360
3.358634153770557;3.358634153770557;40.0;20.0;0.0;0.0;0.0;0.0;370
3.4384344432496197;3.4384344432496197;40.0;20.0;0.0;0.0;0.0;0.0;380
3.5177067409694938;3.5177067409694938;40.0;20.0;0.0;0.0;0.0;0.0;390
3.5964546005541864;3.5964546005541864;40.0;20.0;0.0;0.0;0.0;0.0;400
3.674681551151657;3.674681551151657;40.0;20.0;0.0;0.0;0.0;0.0;410
3.7523910976014805;3.7523910976014805;40.0;20.0;0.0;0.0;0.0;0.0;420
3.829586720601349;3.829586720601349;40.0;20.0;0.0;0.0;0.0;0.0;430
3.9062718768724465;3.9062718768724465;40.0;20.0;0.0;0.0;0.0;0.0;440
3.982449999323682;3.982449999323682;40.0;20.0;0.0;0.0;0.0;0.0;450
4.058124497214811;4.058124497214811;40.0;20.0;0.0;0.0;0.0;0.0;460
4.133298756318422;4.133298756318422;40.0;20.0;0.0;0.0;0.0;0.0;470
4.207976139080829;4.207976139080829;40.0;20.0;0.0;0.0;0.0;0.0;480
4.282159984781825;4.282159984781825;40.0;20.0;0.0;0.0;0.0;0.0;490
4.355853609693415;4.355853609693415;40.0;20.0;0.0;0.0;0.0;0.0;500
