y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-0.9560741812883862;0.6994766432131883;19.999999993455447;19.999999990837523;19.97274008539364;17.587154433916567;0.0;0.0;0.0;0.0;324.1000000000015
-1.1060272823606851;0.5202577928719734;19.99999999343936;19.999999990812057;19.972674074623114;17.58615170245264;0.0;0.0;0.0;0.0;324.4500000000015
-1.2532790713187296;0.34425760979365805;19.99999999342333;19.999999990786534;19.972608069114756;17.585486713157763;0.0;0.0;0.0;0.0;324.80000000000155
-1.3978774614235476;0.1714190257946484;19.9999999934073;19.99999999076101;19.972542068072528;17.585010193532923;0.0;0.0;0.0;0.0;325.15000000000157
-1.539869492781861;0.001686012829907213;19.999999993391214;19.999999990735546;19.972476071045776;17.584649619145694;0.0;0.0;0.0;0.0;325.5000000000016
-1.6793013711156277;-0.16499646319095973;19.999999993375184;19.999999990710023;19.9724100777579;17.5843696816151;0.0;0.0;0.0;0.0;325.8500000000016
-1.8162185058648674;-0.3286824877920935;19.999999993359154;19.9999999906845;19.972344088012164;17.584148556954517;0.0;0.0;0.0;0.0;326.20000000000164
-1.9506654491509607;-0.48942512522222614;19.999999993343067;19.999999990659035;19.97227810166379;17.583970934301078;0.0;0.0;0.0;0.0;326.55000000000166
-2.0826859813241754;-0.6472765203619701;19.999999993327037;19.999999990633512;19.97221211860125;17.583825731197976;0.0;0.0;0.0;0.0;326.9000000000017
-2.2123230472880095;-0.8022878228711647;19.999999993311008;19.999999990608046;19.97214613875269;17.583707591072937;0.0;0.0;0.0;0.0;327.2500000000017
-2.3396189177937003;-0.9545093793298065;19.999999993294978;19.99999999058258;19.972080162044165;17.5836102722148;0.0;0.0;0.0;0.0;327.6000000000017
-2.4646150910228926;-1.1039906159990664;19.99999999327889;19.999999990557058;19.972014188424396;17.583530399088886;0.0;0.0;0.0;0.0;327.95000000000175
-2.5873523455891245;-1.2507801019589238;19.99999999326286;19.99999999053159;19.97194821784592;17.583464380847033;0.0;0.0;0.0;0.0;328.3000000000018
-2.7078707408854257;-1.3949255495221564;19.99999999324683;19.999999990506126;19.971882250270255;17.583409640642117;0.0;0.0;0.0;0.0;328.6500000000018
-2.826209627881269;-1.536473827096529;19.9999999932308;19.99999999048066;19.97181628566642;17.583364208660782;0.0;0.0;0.0;0.0;329.0000000000018
-2.9424076849902576;-1.6754710019112622;19.99999999321477;19.999999990455137;19.97175032400628;17.583326312685074;0.0;0.0;0.0;0.0;329.35000000000184
-3.056502871934981;-1.8119622850595078;19.999999993198742;19.99999999042967;19.971684365269766;17.58329486146806;0.0;0.0;0.0;0.0;329.70000000000186
-3.1685324952965175;-1.9459921095834716;19.999999993182655;19.999999990404206;19.971618409438634;17.583268906100045;0.0;0.0;0.0;0.0;330.0500000000019
-3.2785331868238927;-2.077604104635782;19.999999993166625;19.99999999037874;19.9715524564985;17.583247811715125;0.0;0.0;0.0;0.0;330.4000000000019
-3.386540860600576;-2.206841044454052;19.999999993150595;19.999999990353274;19.971486506442545;17.583231576142566;0.0;0.0;0.0;0.0;330.75000000000193
-3.492590938577507;-2.3337451170264103;19.999999993134566;19.999999990327808;19.971420559254284;17.583219301450868;0.0;0.0;0.0;0.0;331.10000000000196
-3.596718174031764;-2.458357713786711;19.999999993118536;19.999999990302342;19.97135461492087;17.58321037215211;0.0;0.0;0.0;0.0;331.450000000002
-3.6989565643166884;-2.580719325679752;19.999999993102506;19.999999990276933;19.971288673439176;17.583205032563285;0.0;0.0;0.0;0.0;331.800000000002
-3.7993397246051472;-2.70086998837985;19.999999993086476;19.999999990251467;19.971222734796584;17.583202565936688;0.0;0.0;0.0;0.0;332.150000000002
-3.897900581897318;-2.8188489177797464;19.999999993070446;19.999999990226;19.971156798984055;17.58320256247049;0.0;0.0;0.0;0.0;332.50000000000205
-3.9946713554571716;-2.9346944866857143;19.999999993054416;19.999999990200536;19.971090865996985;17.58320499165694;0.0;0.0;0.0;0.0;332.85000000000207
-4.089683944768751;-3.048444686968196;19.999999993038386;19.99999999017507;19.971024935826904;17.583209437797677;0.0;0.0;0.0;0.0;333.2000000000021
-4.182969546611332;-3.160136673404793;19.999999993022357;19.99999999014966;19.970959008467332;17.58321563015454;0.0;0.0;0.0;0.0;333.5500000000021
-4.274558710807071;-3.2698068300891237;19.999999993006327;19.999999990124195;19.970893083913438;17.583223383535767;0.0;0.0;0.0;0.0;333.90000000000214
-4.364481841331781;-3.3774913673765354;19.999999992990297;19.999999990098786;19.970827162159594;17.583232563489616;0.0;0.0;0.0;0.0;334.25000000000216
-4.452768567743135;-3.4832255731012083;19.999999992974267;19.99999999007332;19.970761243201366;17.58324302522334;0.0;0.0;0.0;0.0;334.6000000000022
-4.539447941868957;-3.5870440468801803;19.999999992958237;19.99999999004791;19.970695327034832;17.583254648445063;0.0;0.0;0.0;0.0;334.9500000000022
-4.624548521299005;-3.6889807995723913;19.999999992942207;19.999999990022445;19.97062941365664;17.583267352153484;0.0;0.0;0.0;0.0;335.3000000000022
-4.7080983229208755;-3.7890691979285407;19.999999992926178;19.999999989997036;19.970563503064113;17.58328108640734;0.0;0.0;0.0;0.0;335.65000000000225
-4.790124822919836;-3.8873419645910303;19.999999992910205;19.999999989971627;19.970497595254983;17.583295832325348;0.0;0.0;0.0;0.0;336.0000000000023
-4.870655435151207;-3.9838317479519105;19.999999992894175;19.99999998994616;19.970431690222995;17.583311151173916;0.0;0.0;0.0;0.0;336.3500000000023
-4.949716471683132;-4.078569883906084;19.999999992878145;19.999999989920752;19.97036578796792;17.583327164156174;0.0;0.0;0.0;0.0;336.7000000000023
-5.027333878576769;-4.171587272344766;19.999999992862115;19.999999989895343;19.97029988848857;17.583343858868147;0.0;0.0;0.0;0.0;337.05000000000234
-5.103533100774428;-4.262914216204194;19.999999992846085;19.999999989869934;19.970233991783743;17.583361216654623;0.10000000149011612;0.0;0.0;1.0;337.40000000000236
-3.829034861862226;-4.352576934822309;19.999999992830055;19.99999998984441;19.970167921363043;17.58166833168491;0.10000000149011612;0.0;0.0;1.0;337.7500000000024
-2.649309299437107;-4.440617193263165;19.999999992813912;19.99999998981872;19.970101515736303;17.574790117011446;0.10000000149011612;0.0;0.0;1.0;338.1000000000024
-1.557834986716557;-4.5270554121179885;19.99999999279771;19.999999989792855;19.970034786408405;17.56472515733259;0.10000000149011612;0.0;0.0;1.0;338.45000000000243
